Id,SalePrice
2734,147109.63278580864
2735,132191.13425831235
2736,141811.60460791847
2737,127844.56213290255
2738,131417.5172484548
2739,158053.81729780944
2740,140008.0036610954
2741,146557.2174933244
2742,154561.4106806084
2743,144737.48798031322
2744,152343.40714681547
2745,140494.9212882454
2746,138299.82229257326
2747,155121.86260863714
2748,123433.06810933466
2749,130853.1345115191
2750,137275.19479852862
2751,136650.47550392622
2752,223897.3400213004
2753,153211.28265003627
2754,219844.8700546318
2755,123132.1017435149
2756,92549.86592933755
2757,66915.0373116306
2758,86758.09879354914
2759,153537.62082371072
2760,119158.42811687457
2761,141965.45321974246
2762,142043.84200025932
2763,198644.00236019577
2764,165696.78889649076
2765,281504.3949332121
2766,137402.84433295514
2767,86889.86745719638
2768,127669.29081828883
2769,126548.58006832303
2770,163634.12477540722
2771,123074.37880012412
2772,122406.65384295936
2773,149574.3072558028
2774,136406.1779097392
2775,128289.9611396913
2776,141738.49376798217
2777,151166.73062713613
2778,129931.72088087944
2779,118481.07997821673
2780,109683.43284733027
2781,100039.38319323349
2782,88608.64031982562
2783,103969.1908831681
2784,125092.46307461234
2785,128802.07227682859
2786,75230.37419320623
2787,123419.93210139584
2788,75583.73147033232
2789,214342.39295391348
2790,90856.24916920169
2791,118094.10097926071
2792,70641.18266356492
2793,175666.23351052272
2794,96204.1134498848
2795,108926.87295654525
2796,96718.37048376583
2797,194039.91548792235
2798,115256.41125190594
2799,110321.45616044349
2800,72287.05406013587
2801,113478.49716934032
2802,135207.7300545889
2803,157654.0240539773
2804,157795.03891538753
2805,102579.31843294218
2806,78534.34881988542
2807,162506.2046158222
2808,148862.2741415077
2809,133200.4172347851
2810,136663.93524426347
2811,157128.690729577
2812,143988.08077989623
2813,148515.9625889606
2814,148766.89469858102
2815,109160.21456184151
2816,236342.96190372691
2817,145473.78154267013
2818,131565.45401972035
2819,156296.07533341777
2820,135824.68689154525
2821,115183.28868105428
2822,202989.6444072504
2823,243496.02042888408
2824,173467.09898841596
2825,156422.8102111176
2826,131658.23133550692
2827,143965.9561857959
2828,208904.4791859794
2829,185426.1362141229
2830,225611.0048465133
2831,189594.3282256194
2832,226706.42397918252
2833,283972.45493691514
2834,202388.08440249285
2835,213284.70271890363
2836,188922.31802163954
2837,163326.65048791672
2838,146456.13998391907
2839,175101.5807396844
2840,201915.72279305742
2841,202646.1691475803
2842,213813.13390431402
2843,149254.0454256544
2844,149167.85894227817
2845,122570.44937964065
2846,207046.82294821343
2847,196450.00223309238
2848,224255.9308973945
2849,208892.6150566716
2850,274223.7856086817
2851,244419.26571956763
2852,234654.95821385476
2853,233220.2103741827
2854,145978.76016379823
2855,203190.30212486713
2856,200311.94296667614
2857,188399.84125416522
2858,207502.60131213162
2859,134957.41439911255
2860,124656.57036044255
2861,137293.12872870415
2862,190498.98439016522
2863,130882.19785584894
2864,255510.76905229973
2865,141569.6384401213
2866,156111.30862728236
2867,89305.72014491122
2868,102052.76810959261
2869,119532.03852125844
2870,142195.46532957262
2871,99250.20044394617
2872,53625.26025552666
2873,108943.2710581373
2874,134778.4871229925
2875,122994.07314966114
2876,161424.77054516898
2877,133411.06025315874
2878,164673.80819962616
2879,142668.84077048025
2880,103126.94749697967
2881,151260.36420894705
2882,157559.71914914876
2883,176388.83143931755
2884,183518.85000907883
2885,187518.18547654536
2886,203626.72523010074
2887,113113.38072545514
2888,127556.29236153254
2889,60386.54536809588
2890,81860.94379671125
2891,133860.2241590604
2892,70172.6541767344
2893,115815.08039010495
2894,66966.87607694312
2895,312205.76405853103
2896,287199.3663856993
2897,203111.97392036865
2898,144251.8720329065
2899,224115.2825357576
2900,152535.7456555662
2901,213165.81192997665
2902,183911.5467675966
2903,355029.6889517552
2904,352349.9999827554
2905,116676.54314086876
2906,203087.6540592131
2907,110525.69028518317
2908,134371.63358302627
2909,136995.8971349644
2910,90780.39599665455
2911,87938.4421850255
2912,137925.23614867032
2913,91868.73379208578
2914,80026.13150714699
2915,82282.46203022495
2916,88796.41966546867
2917,167850.7552065626
2918,123039.1137389481
2919,233718.31642921202
